AL	ALTRI LAVORATORI DIPENDENTI	53	00166	PASSCARD	RMB-T2	2018/01/10	2019/01/10	4
AL	ALTRI LAVORATORI DIPENDENTI	53	00181	PASSCARD	RMB-G2	2018/01/10	2019/01/10	0
AL	ALTRI LAVORATORI DIPENDENTI	53	04010	PASSCARD	RMB-Q1	2018/01/26	2019/01/26	1
AL	ALTRI LAVORATORI DIPENDENTI	53	59025	BIBLIOCARD	RMB-B3	2018/01/26	2019/01/26	0
AL	ALTRI LAVORATORI DIPENDENTI	54	00146	PASSCARD	RMB-Q1	2018/01/08	2019/01/08	1
AL	ALTRI LAVORATORI DIPENDENTI	54	00152	PASSCARD	RMB-Q1	2018/01/11	2018/02/11	0
AL	ALTRI LAVORATORI DIPENDENTI	54	00152	PASSCARD	RMB-R3	2018/01/19	2019/01/19	0
AL	ALTRI LAVORATORI DIPENDENTI	54	00155	PASSCARD	RMB-E1	2018/01/15	2019/01/15	0
AL	ALTRI LAVORATORI DIPENDENTI	54	00176	PASSCARD	RMB-F1	2018/01/10	2019/01/10	0
AL	ALTRI LAVORATORI DIPENDENTI	54	00179	BIBLIOCARD	RMB-I1	2018/01/26	2019/01/26	0
AL	ALTRI LAVORATORI DIPENDENTI	54	00181	BIBLIOCARD	RMB-BR	2018/01/12	2019/01/12	2
AL	ALTRI LAVORATORI DIPENDENTI	54	00192	BIBLIOCARD	RMB-S1	2018/01/11	2019/01/11	0
AL	ALTRI LAVORATORI DIPENDENTI	54	00198	PASSCARD	RMB-A1	2018/01/18	2019/01/18	1
AL	ALTRI LAVORATORI DIPENDENTI	55	00121	BIBLIOCARD	RMB-O2	2018/01/15	2019/01/15	3
AL	ALTRI LAVORATORI DIPENDENTI	55	00125	PASSCARD	RMB-L1	2018/01/05	2019/01/05	4
AL	ALTRI LAVORATORI DIPENDENTI	55	00127	BIBLIOCARD	RMB-N1	2018/01/11	2019/01/11	0
AL	ALTRI LAVORATORI DIPENDENTI	55	00148	PASSCARD	RMB-Q2	2018/01/12	2019/01/12	0
AL	ALTRI LAVORATORI DIPENDENTI	55	00152	PASSCARD	RMB-Q1	2018/01/10	2019/01/10	0
AL	ALTRI LAVORATORI DIPENDENTI	55	00153	BIBLIOCARD	RMB-A3	2018/01/12	2019/01/12	0
AL	ALTRI LAVORATORI DIPENDENTI	55	00156	BIBLIOCARD	RMB-A1	2018/01/11	2019/01/11	7
AL	ALTRI LAVORATORI DIPENDENTI	55	00168	PASSCARD	RMB-U1	2018/01/18	2019/01/18	3
AL	ALTRI LAVORATORI DIPENDENTI	55	00176	BIBLIOCARD	RMB-F1	2018/01/02	2019/01/02	0
AL	ALTRI LAVORATORI DIPENDENTI	55	00177	BIBLIOCARD	RMB-F2	2018/01/03	2019/01/03	6
AL	ALTRI LAVORATORI DIPENDENTI	55	00181	PASSCARD	RMB-A1	2018/01/15	2019/01/15	2
AL	ALTRI LAVORATORI DIPENDENTI	56		PASSCARD	RMB-G2	2018/01/03	2019/01/03	1
AL	ALTRI LAVORATORI DIPENDENTI	56	00121	PASSCARD	RMB-O2	2018/01/12	2019/01/12	3
AL	ALTRI LAVORATORI DIPENDENTI	56	00128	PASSCARD	RMB-O1	2018/01/18	2019/01/18	1
AL	ALTRI LAVORATORI DIPENDENTI	56	00133	BIBLIOCARD	RMB-G2	2018/01/31	2019/01/31	0
AL	ALTRI LAVORATORI DIPENDENTI	56	00166	PASSCARD	RMB-M1	2018/01/16	2019/01/16	1
AL	ALTRI LAVORATORI DIPENDENTI	56	00166	PASSCARD	RMB-T2	2018/01/25	2019/01/25	2
AL	ALTRI LAVORATORI DIPENDENTI	57	00040	BIBLIOCARD	RMB-L3	2018/01/04	2019/01/04	0
AL	ALTRI LAVORATORI DIPENDENTI	57	00157	PASSCARD	RMB-E1	2018/01/12	2019/01/12	2
AL	ALTRI LAVORATORI DIPENDENTI	57	00196	PASSCARD	RMB-B3	2018/01/11	2019/01/11	4
AL	ALTRI LAVORATORI DIPENDENTI	58	00079	BIBLIOCARD	RMB-I1	2018/01/24	2019/01/24	0
AL	ALTRI LAVORATORI DIPENDENTI	58	00175	BIBLIOCARD	RMB-I1	2018/01/16	2019/01/16	5
AL	ALTRI LAVORATORI DIPENDENTI	58	00198	BIBLIOCARD	RMB-A1	2018/01/08	2019/01/08	10
AL	ALTRI LAVORATORI DIPENDENTI	59	00040	PASSCARD	RMB-BR	2018/01/04	2019/01/04	3
AL	ALTRI LAVORATORI DIPENDENTI	59	00077	PASSCARD	RMB-L3	2018/01/17	2019/01/17	0
AL	ALTRI LAVORATORI DIPENDENTI	59	00121	BIBLIOCARD	RMB-O2	2018/01/15	2019/01/15	9
AL	ALTRI LAVORATORI DIPENDENTI	59	00165	BIBLIOCARD	RMB-T1	2018/01/24	2019/01/24	3
AL	ALTRI LAVORATORI DIPENDENTI	59	00171	SOCIALCARD	RMB-E1	2018/01/26	2018/06/07	0
AL	ALTRI LAVORATORI DIPENDENTI	59	00176	BIBLIOCARD	RMB-F1	2018/01/20	2019/01/20	0
AL	ALTRI LAVORATORI DIPENDENTI	59	00177	BIBLIOCARD	RMB-F2	2018/01/18	2019/01/18	6
AL	ALTRI LAVORATORI DIPENDENTI	59	00185	PASSCARD	RMB-I1	2018/01/03	2019/01/03	2
AL	ALTRI LAVORATORI DIPENDENTI	60	00148	PASSCARD	RMB-Q2	2018/01/20	2019/01/20	3
AL	ALTRI LAVORATORI DIPENDENTI	61	00151	PASSCARD	RMB-R1	2018/01/02	2019/01/02	0
AL	ALTRI LAVORATORI DIPENDENTI	61	00154	BIBLIOCARD	RMB-A3	2018/01/02	2019/01/02	0
AL	ALTRI LAVORATORI DIPENDENTI	61	00182	BIBLIOCARD	RMB-I1	2018/01/10	2019/01/10	1
AL	ALTRI LAVORATORI DIPENDENTI	62	00137	PASSCARD	RMB-D1	2018/01/22	2019/01/22	0
AL	ALTRI LAVORATORI DIPENDENTI	62	00139	BIBLIOCARD	RMB-D1	2018/01/03	2019/01/03	0
AL	ALTRI LAVORATORI DIPENDENTI	62	00139	BIBLIOCARD	RMB-D1	2018/01/03	2019/01/03	0
AL	ALTRI LAVORATORI DIPENDENTI	62	00165	GOLDCARD	RMB-R3	2018/01/25	2019/01/25	8
AL	ALTRI LAVORATORI DIPENDENTI	62	00165	BIBLIOCARD	RMB-S1	2018/01/12	2019/01/12	0
AL	ALTRI LAVORATORI DIPENDENTI	62	00196	BIBLIOCARD	RMB-B3	2018/01/15	2019/01/15	0
AL	ALTRI LAVORATORI DIPENDENTI	63	00158	PASSCARD	RMB-E1	2018/01/27	2019/01/27	3
AL	ALTRI LAVORATORI DIPENDENTI	63	00167	BIBLIOCARD	RMB-A3	2018/01/26	2019/01/26	0
AL	ALTRI LAVORATORI DIPENDENTI	64	00128	BIBLIOCARD	RMB-N1	2018/01/08	2019/01/08	4
AL	ALTRI LAVORATORI DIPENDENTI	64	00185	BIBLIOCARD	RMB-A1	2018/01/29	2019/01/29	2
AL	ALTRI LAVORATORI DIPENDENTI	65	00020	BIBLIOCARD	RMB-E1	2018/01/26	2019/01/26	7
AL	ALTRI LAVORATORI DIPENDENTI	65	00042	PASSCARD	RMB-A1	2018/01/11	2019/01/11	0
AL	ALTRI LAVORATORI DIPENDENTI	65	00125	BIBLIOCARD	RMB-O1	2018/01/22	2019/01/22	4
AL	ALTRI LAVORATORI DIPENDENTI	65	00167	BIBLIOCARD	RMB-M1	2018/01/05	2019/01/05	3
AL	ALTRI LAVORATORI DIPENDENTI	65	00179	PASSCARD	RMB-I1	2018/01/16	2019/01/16	0
AL	ALTRI LAVORATORI DIPENDENTI	65	00196	BIBLIOCARD	RMB-B3	2018/01/16	2019/01/16	5
AL	ALTRI LAVORATORI DIPENDENTI	66	00148	BIBLIOCARD	RMB-Q2	2018/01/11	2019/01/11	0
AL	ALTRI LAVORATORI DIPENDENTI	67	00155	PASSCARD	RMB-E1	2018/01/05	2019/01/05	0
AL	ALTRI LAVORATORI DIPENDENTI	67	00177	BIBLIOCARD	RMB-F2	2018/01/09	2019/01/09	6
AL	ALTRI LAVORATORI DIPENDENTI	68	00177	BIBLIOCARD	RMB-F2	2018/01/09	2019/01/09	0
AL	ALTRI LAVORATORI DIPENDENTI	69	00196	PASSCARD	RMB-B3	2018/01/18	2019/01/18	0
AL	ALTRI LAVORATORI DIPENDENTI	70	00174	BIBLIOCARD	RMB-L1	2018/01/12	2019/01/12	0
AL	ALTRI LAVORATORI DIPENDENTI	74	null	PASSCARD	RMB-A1	2018/01/19	2019/01/19	0
AL	ALTRI LAVORATORI DIPENDENTI	78	00195	PASSCARD	RMB-S1	2018/01/26	2019/01/26	0
AL	ALTRI LAVORATORI DIPENDENTI	79	00149	PASSCARD	RMB-A5	2018/01/15	2019/01/15	0
AL	ALTRI LAVORATORI DIPENDENTI	83	00128	PASSCARD	RMB-N1	2018/01/19	2019/01/19	1
B	BIBLIOTECA	34	00172	PASSCARD	RMB-G1	2018/01/24	2019/01/24	6
CA	CASALINGA	18	00155	PASSCARD	RMB-G1	2018/01/04	2019/01/04	2
CA	CASALINGA	21	00184	PASSCARD	RMB-BR	2018/01/04	2018/05/17	0
CA	CASALINGA	33	00151	PASSCARD	RMB-R1	2018/01/25	2019/01/25	2
CA	CASALINGA	34	00124	PASSCARD	RMB-O2	2018/01/11	2019/01/11	0
CA	CASALINGA	34	00198	PASSCARD	RMB-A1	2018/01/17	2019/01/17	2
CA	CASALINGA	35	00165	PASSCARD	RMB-U1	2018/01/12	2019/01/12	2
CA	CASALINGA	35	00175	BIBLIOCARD	RMB-L3	2018/01/23	2019/01/23	6
CA	CASALINGA	35	00176	PASSCARD	RMB-F1	2018/01/15	2019/01/15	1
CA	CASALINGA	36	00054	BIBLIOCARD	RMB-Q1	2018/01/18	2019/01/18	20
CA	CASALINGA	36	00155	PASSCARD	RMB-E1	2018/01/02	2019/01/02	0
CA	CASALINGA	37	00060	PASSCARD	RMB-V1	2018/01/03	2019/01/03	6
CA	CASALINGA	37	00169	PASSCARD	RMB-L1	2018/01/24	2019/01/24	1
CA	CASALINGA	38		PASSCARD	RMB-V1	2018/01/05	2019/01/05	15
CA	CASALINGA	38	00124	PASSCARD	RMB-O1	2018/01/08	2019/01/08	0
CA	CASALINGA	38	00173	PASSCARD	RMB-L3	2018/01/29	2019/01/29	2
CA	CASALINGA	39	00133	BIBLIOCARD	RMB-L3	2018/01/31	2019/01/31	0
CA	CASALINGA	40	00155	PASSCARD	RMB-G1	2018/01/02	2019/01/02	21
CA	CASALINGA	40	00198	PASSCARD	RMB-A1	2018/01/12	2019/01/12	10
CA	CASALINGA	41	00123	PASSCARD	RMB-U1	2018/01/31	2019/01/31	0
CA	CASALINGA	41	00124	PASSCARD	RMB-O1	2018/01/17	2019/01/17	7
CA	CASALINGA	41	00125	PASSCARD	RMB-O1	2018/01/26	2019/01/26	0
CA	CASALINGA	41	00133	PASSCARD	RMB-L3	2018/01/17	2019/01/17	2
CA	CASALINGA	42	00118	PASSCARD	RMB-L3	2018/01/26	2019/01/26	0
CA	CASALINGA	42	00122	PASSCARD	RMB-O2	2018/01/12	2019/01/12	23
CA	CASALINGA	42	00142	PASSCARD	RMB-Q1	2018/01/04	2019/01/04	0
CA	CASALINGA	42	00155	PASSCARD	RMB-G1	2018/01/03	2019/01/03	6
CA	CASALINGA	42	00171	PASSCARD	RMB-G2	2018/01/02	2019/01/02	1
CA	CASALINGA	42	00182	PASSCARD	RMB-F1	2018/01/16	2019/01/16	0
CA	CASALINGA	43		PASSCARD	RMB-O2	2018/01/12	2019/01/12	0
CA	CASALINGA	43	00013	BIBLIOCARD	RMB-D1	2018/01/16	2018/12/21	0
CA	CASALINGA	43	00123	BIBLIOCARD	RMB-T1	2018/01/05	2019/01/05	7
CA	CASALINGA	43	00126	PASSCARD	RMB-O2	2018/01/10	2018/12/02	0
CA	CASALINGA	43	00162	PASSCARD	RMB-A1	2018/01/10	2019/01/10	0
CA	CASALINGA	43	00167	PASSCARD	RMB-T2	2018/01/19	2019/01/19	2
CA	CASALINGA	44	00124	PASSCARD	RMB-O1	2018/01/12	2019/01/12	0
CA	CASALINGA	44	00125	PASSCARD	RMB-O1	2018/01/24	2019/01/24	1
CA	CASALINGA	44	00126	PASSCARD	RMB-O1	2018/01/03	2019/01/03	0
CA	CASALINGA	44	00165	PASSCARD	RMB-T2	2018/01/18	2019/01/18	0
CA	CASALINGA	44	00166	PASSCARD	RMB-T2	2018/01/02	2019/01/02	2
CA	CASALINGA	44	00166	BIBLIOCARD	RMB-T2	2018/01/09	2019/01/09	4
CA	CASALINGA	44	00168	PASSCARD	RMB-U1	2018/01/19	2019/01/19	4
CA	CASALINGA	44	00175	BIBLIOCARD	RMB-L3	2018/01/09	2019/01/09	0
CA	CASALINGA	44	00196	BIBLIOCARD	RMB-B3	2018/01/23	2019/01/23	1
CA	CASALINGA	45		PASSCARD	RMB-O2	2018/01/09	2019/01/09	1
CA	CASALINGA	45	00125	PASSCARD	RMB-O1	2018/01/25	2019/01/25	1
CA	CASALINGA	45	00128	PASSCARD	RMB-N1	2018/01/26	2019/01/26	4
CA	CASALINGA	45	00132	PASSCARD	RMB-G2	2018/01/03	2019/01/03	2
CA	CASALINGA	45	00152	PASSCARD	RMB-BR	2018/01/15	2019/01/15	5
CA	CASALINGA	45	00168	PASSCARD	RMB-U1	2018/01/26	2019/01/26	1
CA	CASALINGA	45	00169	BIBLIOCARD	RMB-H1	2018/01/29	2019/01/29	0
CA	CASALINGA	46		BIBLIOCARD	RMB-I1	2018/01/31	2019/01/31	3
CA	CASALINGA	46	00122	BIBLIOCARD	RMB-O2	2018/01/05	2019/01/05	6
CA	CASALINGA	46	00125	BIBLIOCARD	RMB-O1	2018/01/02	2019/01/02	0
CA	CASALINGA	46	00125	PASSCARD	RMB-O1	2018/01/30	2019/01/30	2
CA	CASALINGA	46	00127	PASSCARD	RMB-N1	2018/01/03	2019/01/03	4
CA	CASALINGA	46	00133	PASSCARD	RMB-H1	2018/01/11	2019/01/11	0
CA	CASALINGA	46	00137	PASSCARD	RMB-D1	2018/01/13	2019/01/13	2
CA	CASALINGA	46	00151	PASSCARD	RMB-R1	2018/01/25	2019/01/25	1
CA	CASALINGA	46	00167	PASSCARD	RMB-T2	2018/01/17	2019/01/17	1
CA	CASALINGA	46	00176	PASSCARD	RMB-H1	2018/01/25	2019/01/25	4
CA	CASALINGA	47	00119	PASSCARD	RMB-O1	2018/01/02	2019/01/02	5
CA	CASALINGA	47	00124	PASSCARD	RMB-O1	2018/01/02	2019/01/02	0
CA	CASALINGA	47	00124	PASSCARD	RMB-O1	2018/01/31	2019/01/31	4
CA	CASALINGA	47	00126	BIBLIOCARD	RMB-O1	2018/01/03	2019/01/03	1
CA	CASALINGA	47	00133	PASSCARD	RMB-H2	2018/01/31	2019/01/31	1
CA	CASALINGA	47	00133	PASSCARD	RMB-H2	2018/01/03	2019/01/03	0
CA	CASALINGA	47	00133	PASSCARD	RMB-H2	2018/01/04	2019/01/04	1
CA	CASALINGA	47	00148	PASSCARD	RMB-Q2	2018/01/12	2019/01/12	1
CA	CASALINGA	47	00159	PASSCARD	RMB-E1	2018/01/24	2019/01/24	0
CA	CASALINGA	47	00173	PASSCARD	RMB-L1	2018/01/11	2019/01/11	1
CA	CASALINGA	47	00188	PASSCARD	RMB-V1	2018/01/09	2019/01/09	1
CA	CASALINGA	48		PASSCARD	RMB-O2	2018/01/04	2019/01/04	5
CA	CASALINGA	48	00153	BIBLIOCARD	RMB-A3	2018/01/02	2019/01/02	6
CA	CASALINGA	48	00163	PASSCARD	RMB-Q1	2018/01/16	2019/01/16	1
CA	CASALINGA	48	00168	PASSCARD	RMB-U1	2018/01/13	2019/01/13	6
CA	CASALINGA	49	00118	BIBLIOCARD	RMB-L1	2018/01/09	2019/01/09	0
CA	CASALINGA	49	00139	PASSCARD	RMB-D1	2018/01/02	2019/01/02	2
CA	CASALINGA	49	00168	PASSCARD	RMB-U1	2018/01/02	2019/01/02	0
CA	CASALINGA	49	00176	PASSCARD	RMB-F1	2018/01/02	2019/01/02	0
CA	CASALINGA	49	00188	BIBLIOCARD	RMB-V1	2018/01/16	2019/01/16	2
CA	CASALINGA	50	00060	BIBLIOCARD	RMB-V1	2018/01/20	2019/01/20	12
CA	CASALINGA	50	00128	PASSCARD	RMB-N1	2018/01/24	2019/01/24	2
CA	CASALINGA	50	00153	PASSCARD	RMB-BR	2018/01/23	2019/01/23	0
CA	CASALINGA	50	00175	PASSCARD	RMB-L1	2018/01/02	2019/01/02	0
CA	CASALINGA	50	00176	PASSCARD	RMB-H1	2018/01/18	2019/01/18	1
CA	CASALINGA	50	00179	PASSCARD	RMB-I1	2018/01/31	2019/01/31	7
CA	CASALINGA	50	00186	PASSCARD	RMB-BR	2018/01/15	2019/01/15	0
CA	CASALINGA	51	00044	PASSCARD	RMB-L1	2018/01/04	2019/01/04	2
CA	CASALINGA	51	00124	BIBLIOCARD	RMB-O1	2018/01/16	2019/01/16	1
CA	CASALINGA	51	00126	PASSCARD	RMB-O1	2018/01/30	2019/01/30	0
CA	CASALINGA	51	00139	PASSCARD	RMB-D1	2018/01/09	2019/01/09	1
CA	CASALINGA	51	00153	PASSCARD	RMB-A3	2018/01/09	2019/01/09	7
CA	CASALINGA	51	00165	GOLDCARD	RMB-T2	2018/01/11	2019/01/11	29
CA	CASALINGA	52	00121	PASSCARD	RMB-O2	2018/01/22	2019/01/22	0
CA	CASALINGA	52	00125	PASSCARD	RMB-O1	2018/01/23	2019/01/23	2
CA	CASALINGA	52	00126	BIBLIOCARD	RMB-O1	2018/01/08	2019/01/08	8
CA	CASALINGA	52	00127	PASSCARD	RMB-N1	2018/01/11	2019/01/11	1
CA	CASALINGA	52	00136	BIBLIOCARD	RMB-S1	2018/01/13	2019/01/13	2
CA	CASALINGA	53	00043	PASSCARD	RMB-C1	2018/01/22	2019/01/22	1
CA	CASALINGA	53	00132	PASSCARD	RMB-H2	2018/01/10	2019/01/10	5
CA	CASALINGA	53	00132	BIBLIOCARD	RMB-H3	2018/01/23	2019/01/23	0
CA	CASALINGA	53	00167	PASSCARD	RMB-T1	2018/01/27	2019/01/27	2
CA	CASALINGA	54	00132	PASSCARD	RMB-H2	2018/01/23	2019/01/23	1
CA	CASALINGA	55	00121	PASSCARD	RMB-O2	2018/01/13	2019/01/13	0
CA	CASALINGA	55	00125	PASSCARD	RMB-O1	2018/01/12	2019/01/12	1
CA	CASALINGA	56	00133	PASSCARD	RMB-H2	2018/01/25	2019/01/25	6
CA	CASALINGA	56	00141	PASSCARD	RMB-D1	2018/01/03	2019/01/03	0
CA	CASALINGA	56	00154	PASSCARD	RMB-M1	2018/01/02	2019/01/02	2
CA	CASALINGA	56	00155	PASSCARD	RMB-G2	2018/01/25	2019/01/25	1
CA	CASALINGA	56	00175	PASSCARD	RMB-L1	2018/01/13	2019/01/13	2
CA	CASALINGA	56	00199	BIBLIOCARD	RMB-B1	2018/01/08	2019/01/08	17
CA	CASALINGA	56	00199	BIBLIOCARD	RMB-B1	2018/01/22	2019/01/22	0
CA	CASALINGA	57	00124	PASSCARD	RMB-Q1	2018/01/12	2019/01/12	1
CA	CASALINGA	57	00125	BIBLIOCARD	RMB-O1	2018/01/09	2019/01/09	2
CA	CASALINGA	57	00127	PASSCARD	RMB-O2	2018/01/19	2019/01/19	0
CA	CASALINGA	57	00141	PASSCARD	RMB-O2	2018/01/23	2019/01/23	0
CA	CASALINGA	57	00146	BIBLIOCARD	RMB-Q1	2018/01/11	2019/01/11	10
CA	CASALINGA	57	00171	PASSCARD	RMB-G2	2018/01/04	2019/01/04	0
CA	CASALINGA	58		PASSCARD	RMB-L1	2018/01/26	2019/01/26	0
CA	CASALINGA	58	00139	PASSCARD	RMB-D1	2018/01/27	2019/01/27	1
CA	CASALINGA	58	00146	PASSCARD	RMB-Q1	2018/01/11	2019/01/11	0
CA	CASALINGA	58	00166	PASSCARD	RMB-T2	2018/01/02	2019/01/02	2
CA	CASALINGA	59		PASSCARD	RMB-O2	2018/01/04	2019/01/04	2
CA	CASALINGA	59	00128	BIBLIOCARD	RMB-N1	2018/01/22	2019/01/22	7
CA	CASALINGA	59	00135	BIBLIOCARD	RMB-U1	2018/01/17	2019/01/17	16
CA	CASALINGA	59	00137	PASSCARD	RMB-D1	2018/01/26	2019/01/26	0
CA	CASALINGA	59	00146	PASSCARD	RMB-Q1	2018/01/19	2019/01/19	2
CA	CASALINGA	59	00151	PASSCARD	RMB-R1	2018/01/11	2019/01/11	6
CA	CASALINGA	60	00148	BIBLIOCARD	RMB-Q2	2018/01/28	2018/04/08	0
CA	CASALINGA	60	00155	BIBLIOCARD	RMB-E1	2018/01/09	2019/01/09	2
CA	CASALINGA	60	00156	BIBLIOCARD	RMB-E2	2018/01/26	2019/01/26	0
CA	CASALINGA	60	00196	PASSCARD	RMB-B3	2018/01/09	2019/01/09	4
CA	CASALINGA	61		PASSCARD	RMB-F1	2018/01/09	2019/01/09	5
CA	CASALINGA	61	00155	PASSCARD	RMB-E1	2018/01/11	2019/01/11	0
CA	CASALINGA	61	00181	BIBLIOCARD	RMB-I1	2018/01/17	2019/01/17	0
CA	CASALINGA	61	00195	PASSCARD	RMB-S1	2018/01/11	2019/01/11	0
CA	CASALINGA	62		PASSCARD	RMB-B1	2018/01/08	2019/01/08	3
CA	CASALINGA	62	00146	PASSCARD	RMB-Q1	2018/01/26	2019/01/26	7
CA	CASALINGA	62	00175	PASSCARD	RMB-H1	2018/01/22	2019/01/22	5
CA	CASALINGA	62	00189	BIBLIOCARD	RMB-V1	2018/01/09	2019/01/09	0
CA	CASALINGA	62	00196	BIBLIOCARD	RMB-B3	2018/01/15	2019/01/15	0
CA	CASALINGA	63	00121	BIBLIOCARD	RMB-O2	2018/01/25	2019/01/25	3
CA	CASALINGA	63	00166	BIBLIOCARD	RMB-T2	2018/01/29	2019/01/29	3
CA	CASALINGA	63	00185	PASSCARD	RMB-I1	2018/01/30	2019/01/30	3
CA	CASALINGA	64	00125	PASSCARD	RMB-O1	2018/01/31	2019/01/31	2
CA	CASALINGA	64	00148	PASSCARD	RMB-Q2	2018/01/25	2019/01/25	7
CA	CASALINGA	64	00148	BIBLIOCARD	RMB-Q2	2018/01/31	2019/01/31	3
CA	CASALINGA	64	00155	PASSCARD	RMB-G1	2018/01/13	2019/01/13	4
CA	CASALINGA	64	00159	PASSCARD	RMB-F2	2018/01/10	2019/01/10	0
CA	CASALINGA	64	00177	PASSCARD	RMB-F1	2018/01/10	2019/01/10	4
CA	CASALINGA	64	00189	BIBLIOCARD	RMB-B3	2018/01/16	2019/01/16	2
CA	CASALINGA	64	00191	BIBLIOCARD	RMB-B3	2018/01/19	2019/01/19	12
CA	CASALINGA	64	00199	PASSCARD	RMB-B1	2018/01/16	2019/01/16	10
CA	CASALINGA	65	00149	PASSCARD	RMB-Q1	2018/01/17	2019/01/17	3
CA	CASALINGA	65	00152	PASSCARD	RMB-R1	2018/01/30	2019/01/30	1
CA	CASALINGA	65	00166	PASSCARD	RMB-T2	2018/01/16	2019/01/16	5
CA	CASALINGA	65	00199	BIBLIOCARD	RMB-B1	2018/01/08	2019/01/08	0
CA	CASALINGA	66	00146	PASSCARD	RMB-Q1	2018/01/26	2019/01/26	5
CA	CASALINGA	66	00148	BIBLIOCARD	RMB-Q2	2018/01/16	2019/01/16	0
CA	CASALINGA	66	00152	BIBLIOCARD	RMB-R3	2018/01/19	2019/01/19	0
CA	CASALINGA	66	00155	PASSCARD	RMB-G2	2018/01/19	2019/01/19	4
CA	CASALINGA	67	00136	BIBLIOCARD	RMB-T1	2018/01/08	2019/01/08	0
CA	CASALINGA	67	00144	PASSCARD	RMB-A3	2018/01/25	2019/01/25	0
CA	CASALINGA	67	00199	BIBLIOCARD	RMB-G2	2018/01/20	2019/01/20	0
CA	CASALINGA	68		PASSCARD	RMB-I1	2018/01/09	2019/01/09	0
CA	CASALINGA	68	00122	PASSCARD	RMB-O2	2018/01/16	2019/01/16	4
CA	CASALINGA	68	00122	BIBLIOCARD	RMB-O2	2018/01/09	2019/01/09	11
CA	CASALINGA	68	00122	BIBLIOCARD	RMB-O2	2018/01/30	2019/01/30	0
CA	CASALINGA	68	00128	PASSCARD	RMB-N1	2018/01/26	2019/01/26	3
CA	CASALINGA	68	00136	BIBLIOCARD	RMB-R3	2018/01/18	2019/01/18	0
CA	CASALINGA	68	00146	PASSCARD	RMB-Q1	2018/01/11	2019/01/11	7
CA	CASALINGA	68	00148	PASSCARD	RMB-R2	2018/01/27	2019/01/27	8
CA	CASALINGA	68	00154	BIBLIOCARD	RMB-A3	2018/01/20	2019/01/20	8
CA	CASALINGA	68	00196	PASSCARD	RMB-B3	2018/01/11	2019/01/11	1
CA	CASALINGA	69		BIBLIOCARD	RMB-O2	2018/01/05	2019/01/05	2
CA	CASALINGA	69	00139	PASSCARD	RMB-D1	2018/01/24	2019/01/24	0
CA	CASALINGA	69	00173	PASSCARD	RMB-H1	2018/01/31	2019/01/31	2
CA	CASALINGA	69	00175	PASSCARD	RMB-H1	2018/01/31	2019/01/31	1
CA	CASALINGA	70	00060	PASSCARD	RMB-V1	2018/01/18	2019/01/18	5
CA	CASALINGA	70	00122	PASSCARD	RMB-O2	2018/01/30	2019/01/30	3
CA	CASALINGA	70	00148	PASSCARD	RMB-R1	2018/01/20	2019/01/20	2
CA	CASALINGA	71	00121	BIBLIOCARD	RMB-O2	2018/01/22	2019/01/22	0
CA	CASALINGA	71	00185	PASSCARD	RMB-O2	2018/01/22	2019/01/22	2
CA	CASALINGA	71	00188	PASSCARD	RMB-V1	2018/01/18	2019/01/18	5
CA	CASALINGA	72	00121	BIBLIOCARD	RMB-O2	2018/01/22	2019/01/22	17
CA	CASALINGA	72	00126	PASSCARD	RMB-O1	2018/01/09	2019/01/09	1
CA	CASALINGA	72	00146	BIBLIOCARD	RMB-Q1	2018/01/23	2019/01/23	2
CA	CASALINGA	72	00149	GRATISCARD	RMB-A3	2018/01/19	2019/01/19	0
CA	CASALINGA	72	00172	PASSCARD	RMB-G1	2018/01/26	2019/01/26	5
CA	CASALINGA	73		BIBLIOCARD	RMB-Q2	2018/01/31	2019/01/31	0
CA	CASALINGA	73		PASSCARD	RMB-Q2	2018/01/15	2019/01/15	1
CA	CASALINGA	73	00054	PASSCARD	RMB-O2	2018/01/05	2019/01/05	1
CA	CASALINGA	73	00122	BIBLIOCARD	RMB-O2	2018/01/03	2019/01/03	2
CA	CASALINGA	73	00141	PASSCARD	RMB-B1	2018/01/18	2019/01/18	0
CA	CASALINGA	73	00141	PASSCARD	RMB-D1	2018/01/23	2019/01/23	1
CA	CASALINGA	73	00148	PASSCARD	RMB-Q2	2018/01/03	2019/01/03	11
CA	CASALINGA	73	00177	GOLDCARD	RMB-F2	2018/01/20	2019/01/20	1
CA	CASALINGA	73	00197	BIBLIOCARD	RMB-B3	2018/01/18	2019/01/18	0
CA	CASALINGA	74	00121	PASSCARD	RMB-O2	2018/01/17	2019/01/17	1
CA	CASALINGA	74	00149	PASSCARD	RMB-Q1	2018/01/31	2019/01/31	1
CA	CASALINGA	74	00151	BIBLIOCARD	RMB-Q2	2018/01/22	2019/01/22	0
CA	CASALINGA	74	00151	BIBLIOCARD	RMB-R1	2018/01/29	2019/01/29	4
CA	CASALINGA	75		BIBLIOCARD	RMB-B1	2018/01/17	2019/01/17	0
CA	CASALINGA	75	00122	BIBLIOCARD	RMB-O2	2018/01/18	2019/01/18	2
CA	CASALINGA	76		PASSCARD	RMB-F2	2018/01/10	2019/01/10	2
CA	CASALINGA	76	00125	PASSCARD	RMB-O1	2018/01/17	2019/01/17	2
CA	CASALINGA	76	00155	PASSCARD	RMB-G1	2018/01/03	2019/01/03	8
