AL	ALTRI LAVORATORI DIPENDENTI	35	00133	PASSCARD	RMB-H2	2017/01/30	2018/01/30	8
AL	ALTRI LAVORATORI DIPENDENTI	35	00183	BIBLIOCARD	RMB-S1	2017/01/26	2018/01/26	2
AL	ALTRI LAVORATORI DIPENDENTI	35	00186	PASSCARD	RMB-I1	2017/01/29	2018/01/29	0
AL	ALTRI LAVORATORI DIPENDENTI	36	00011	BIBLIOCARD	RMB-H3	2017/01/17	2018/01/17	0
AL	ALTRI LAVORATORI DIPENDENTI	36	00119	PASSCARD	RMB-O1	2017/01/23	2018/01/23	14
AL	ALTRI LAVORATORI DIPENDENTI	36	00139	PASSCARD	RMB-D1	2017/01/23	2018/01/23	4
AL	ALTRI LAVORATORI DIPENDENTI	36	00159	BIBLIOCARD	RMB-E1	2017/01/13	2018/01/13	15
AL	ALTRI LAVORATORI DIPENDENTI	37	00122	PASSCARD	RMB-O2	2017/01/18	2018/01/18	0
AL	ALTRI LAVORATORI DIPENDENTI	37	00173	BIBLIOCARD	RMB-L3	2017/01/16	2018/01/16	16
AL	ALTRI LAVORATORI DIPENDENTI	37	00176	PASSCARD	RMB-F1	2017/01/25	2018/01/25	6
AL	ALTRI LAVORATORI DIPENDENTI	37	00177	PASSCARD	RMB-G1	2017/01/24	2018/01/24	17
AL	ALTRI LAVORATORI DIPENDENTI	37	00185	PASSCARD	RMB-C1	2017/01/24	2018/01/24	1
AL	ALTRI LAVORATORI DIPENDENTI	37	00185	PASSCARD	RMB-C1	2017/01/02	2018/01/02	0
AL	ALTRI LAVORATORI DIPENDENTI	38	00122	BIBLIOCARD	RMB-O2	2017/01/21	2018/01/21	3
AL	ALTRI LAVORATORI DIPENDENTI	38	00133	BIBLIOCARD	RMB-H2	2017/01/15	2018/01/15	0
AL	ALTRI LAVORATORI DIPENDENTI	38	00145	BIBLIOCARD	RMB-Q1	2017/01/05	2018/01/05	0
AL	ALTRI LAVORATORI DIPENDENTI	38	00155	PASSCARD	RMB-E1	2017/01/03	2018/01/03	0
AL	ALTRI LAVORATORI DIPENDENTI	38	00164	PASSCARD	RMB-R1	2017/01/10	2018/01/10	0
AL	ALTRI LAVORATORI DIPENDENTI	38	00168	PASSCARD	RMB-T2	2017/01/25	2018/01/25	4
AL	ALTRI LAVORATORI DIPENDENTI	38	00171	BIBLIOCARD	RMB-I1	2017/01/26	2018/01/26	4
AL	ALTRI LAVORATORI DIPENDENTI	39	00143	PASSCARD	RMB-WL	2017/01/26	2018/01/26	6
AL	ALTRI LAVORATORI DIPENDENTI	39	00148	PASSCARD	RMB-Q2	2017/01/03	2018/01/03	12
AL	ALTRI LAVORATORI DIPENDENTI	39	00178	BIBLIOCARD	RMB-M1	2017/01/20	2018/01/20	40
AL	ALTRI LAVORATORI DIPENDENTI	39	00182	PASSCARD	RMB-I1	2018/01/16	2018/01/19	0
AL	ALTRI LAVORATORI DIPENDENTI	40	00143	PASSCARD	RMB-L3	2017/01/25	2018/01/25	0
AL	ALTRI LAVORATORI DIPENDENTI	40	00156	BIBLIOCARD	RMB-E2	2017/01/14	2018/01/14	3
AL	ALTRI LAVORATORI DIPENDENTI	40	00173	BIBLIOCARD	RMB-L3	2018/01/12	2018/01/17	6
AL	ALTRI LAVORATORI DIPENDENTI	40	00183	PASSCARD	RMB-I1	2017/01/15	2018/01/15	0
AL	ALTRI LAVORATORI DIPENDENTI	41		BIBLIOCARD	RMB-B1	2017/01/28	2018/01/28	1
AL	ALTRI LAVORATORI DIPENDENTI	41	00055	PASSCARD	RMB-Q1	2017/12/07	2018/01/06	0
AL	ALTRI LAVORATORI DIPENDENTI	41	00152	BIBLIOCARD	RMB-A5	2017/01/30	2018/01/30	8
AL	ALTRI LAVORATORI DIPENDENTI	41	00176	BIBLIOCARD	RMB-H1	2017/01/10	2018/01/10	14
AL	ALTRI LAVORATORI DIPENDENTI	41	00176	PASSCARD	RMB-F1	2017/01/12	2018/01/12	0
AL	ALTRI LAVORATORI DIPENDENTI	41	00177	PASSCARD	RMB-R1	2017/01/26	2018/01/26	1
AL	ALTRI LAVORATORI DIPENDENTI	42	00125	BIBLIOCARD	RMB-N1	2017/01/18	2018/01/18	0
AL	ALTRI LAVORATORI DIPENDENTI	42	00128	PASSCARD	RMB-N1	2017/01/24	2018/01/24	0
AL	ALTRI LAVORATORI DIPENDENTI	42	00132	PASSCARD	RMB-H3	2017/01/13	2018/01/13	1
AL	ALTRI LAVORATORI DIPENDENTI	42	00133	BIBLIOCARD	RMB-H2	2017/01/09	2018/01/09	0
AL	ALTRI LAVORATORI DIPENDENTI	42	00173	PASSCARD	RMB-L1	2017/01/17	2018/01/17	0
AL	ALTRI LAVORATORI DIPENDENTI	42	00179	BIBLIOCARD	RMB-M1	2017/01/13	2018/01/13	3
AL	ALTRI LAVORATORI DIPENDENTI	42	00183	PASSCARD	RMB-BR	2018/01/14	2018/01/24	0
AL	ALTRI LAVORATORI DIPENDENTI	42	0199	PASSCARD	RMB-B1	2017/01/05	2018/01/05	0
AL	ALTRI LAVORATORI DIPENDENTI	43	00040	PASSCARD	RMB-N1	2017/01/23	2018/01/23	9
AL	ALTRI LAVORATORI DIPENDENTI	43	00153	PASSCARD	RMB-BR	2017/01/24	2018/01/24	10
AL	ALTRI LAVORATORI DIPENDENTI	43	00171	BIBLIOCARD	RMB-B3	2017/02/14	2018/01/13	6
AL	ALTRI LAVORATORI DIPENDENTI	44	00132	PASSCARD	RMB-E1	2017/01/13	2018/01/13	1
AL	ALTRI LAVORATORI DIPENDENTI	44	00135	PASSCARD	RMB-T1	2017/01/04	2018/01/04	0
AL	ALTRI LAVORATORI DIPENDENTI	44	00141	BIBLIOCARD	RMB-B1	2017/01/20	2018/01/20	5
AL	ALTRI LAVORATORI DIPENDENTI	44	00166	BIBLIOCARD	RMB-T1	2017/01/28	2018/01/28	3
AL	ALTRI LAVORATORI DIPENDENTI	44	00173	BIBLIOCARD	RMB-L1	2017/01/10	2018/01/10	0
AL	ALTRI LAVORATORI DIPENDENTI	45	00135	PASSCARD	RMB-B3	2017/01/28	2018/01/28	0
AL	ALTRI LAVORATORI DIPENDENTI	45	00141	GRATISCARD	RMB-V1	2017/01/27	2018/01/27	73
AL	ALTRI LAVORATORI DIPENDENTI	45	00166	BIBLIOCARD	RMB-T2	2017/01/05	2018/01/05	12
AL	ALTRI LAVORATORI DIPENDENTI	45	00169	PASSCARD	RMB-H1	2017/01/27	2018/01/27	8
AL	ALTRI LAVORATORI DIPENDENTI	46	00040	PASSCARD	RMB-Q1	2017/01/18	2018/01/18	19
AL	ALTRI LAVORATORI DIPENDENTI	46	00135	BIBLIOCARD	RMB-B3	2017/01/31	2018/01/31	64
AL	ALTRI LAVORATORI DIPENDENTI	46	00172	PASSCARD	RMB-G1	2017/01/27	2018/01/27	14
AL	ALTRI LAVORATORI DIPENDENTI	46	00175	PASSCARD	RMB-B1	2017/01/19	2018/01/19	0
AL	ALTRI LAVORATORI DIPENDENTI	46	00177	PASSCARD	RMB-F1	2017/01/05	2018/01/05	0
AL	ALTRI LAVORATORI DIPENDENTI	46	04100	PASSCARD	RMB-C1	2017/01/14	2018/01/14	3
AL	ALTRI LAVORATORI DIPENDENTI	47		PASSCARD	RMB-B1	2017/01/10	2018/01/10	0
AL	ALTRI LAVORATORI DIPENDENTI	47	00060	PASSCARD	RMB-B3	2017/01/17	2018/01/17	1
AL	ALTRI LAVORATORI DIPENDENTI	47	00131	PASSCARD	RMB-E1	2017/01/26	2018/01/26	2
AL	ALTRI LAVORATORI DIPENDENTI	47	00181	PASSCARD	RMB-L3	2017/01/10	2018/01/10	0
AL	ALTRI LAVORATORI DIPENDENTI	48	00136	PASSCARD	RMB-S1	2017/01/30	2018/01/30	10
AL	ALTRI LAVORATORI DIPENDENTI	48	00148	PASSCARD	RMB-Q2	2017/01/11	2018/01/11	13
AL	ALTRI LAVORATORI DIPENDENTI	48	00175	PASSCARD	RMB-R1	2017/01/24	2018/01/24	3
AL	ALTRI LAVORATORI DIPENDENTI	48	00177	PASSCARD	RMB-F2	2017/01/04	2018/01/04	1
AL	ALTRI LAVORATORI DIPENDENTI	48	00199	GRATISCARD	RMB-B1	2017/01/21	2018/01/21	27
AL	ALTRI LAVORATORI DIPENDENTI	49	00168	PASSCARD	RMB-U1	2017/01/24	2018/01/24	0
