863867	*Quando tutto inizia : [romanzo] / Fabio Volo. - Milano : Mondadori, 2017. - 170 p. ; 22 cm. ((A pagina IV di copertina: eBook disponibile	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017	Z	Atti di congressi (già Altro)							ITA	ITALIANO					IT	ITALIA	   	50344	null	09/02/2018	09/02/2018	U1	BIBLIOTECA FRANCO BASAGLIA	PRE	Prenotazione	scaduto	Scaduto	16/02/2018	01/03/2018	02/03/2018	02/03/2018	U1	BIBLIOTECA FRANCO BASAGLIA	I	IMPIEGATO			30	15079989	null
863867	*Quando tutto inizia : [romanzo] / Fabio Volo. - Milano : Mondadori, 2017. - 170 p. ; 22 cm. ((A pagina IV di copertina: eBook disponibile	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017	Z	Atti di congressi (già Altro)							ITA	ITALIANO					IT	ITALIA	   	63243	null	13/02/2018	13/02/2018	N1	BIBLIOTECA PIER PAOLO PASOLINI	PRE	Prenotazione	notificato	Notificato	28/02/2018	05/03/2018	null	02/03/2018	N1	BIBLIOTECA PIER PAOLO PASOLINI	S	STUDENTE			32	15112107	null
863867	*Quando tutto inizia : [romanzo] / Fabio Volo. - Milano : Mondadori, 2017. - 170 p. ; 22 cm. ((A pagina IV di copertina: eBook disponibile	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017	Z	Atti di congressi (già Altro)							ITA	ITALIANO					IT	ITALIA	   	63243	null	13/02/2018	13/02/2018	N1	BIBLIOTECA PIER PAOLO PASOLINI	PRE	Prenotazione	scaduto	Scaduto	21/02/2018	24/02/2018	26/02/2018	26/02/2018	N1	BIBLIOTECA PIER PAOLO PASOLINI	S	STUDENTE			32	15095312	null
863925	*Nel più bel sogno : [una nuova avventura del commissario Bordelli : romanzo] / Marco Vichi. - Milano : Guanda, 2017. - 605 p. ; 22 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	34387	null	21/02/2018	21/02/2018	F1	BIBLIOTECA GOFFREDO MAMELI	RPSPOS	Richiesta di prestito intersistemico (immessa)	spedito	Doc. spedito a Bibl. richiedente	23/02/2018	10/03/2018	null	23/02/2018	O2	BIBLIOTECA ELSA MORANTE	I	IMPIEGATO			66	15098723	631976
864305	Un *orso è finito sul mio sgabello preferito / Ross Collins. - Milano : Valentina edizioni, 2017. - [26] p. : ill. ; 28x28 cm. ((Volume senza paginazione	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017	R	Letteratura per ragazzi							ITA	ITALIANO					IT	ITALIA	R	1637	null	20/02/2018	20/02/2018	H3	COLLINA DELLA PACE	PRE	Prenotazione	attivo	In corso/Inserito da utente	25/02/2018	null	null	25/02/2018	H3	COLLINA DELLA PACE	AC	ALTRE CATEGORIE NON PROFESSION	1164	AUTOREGISTRATO	13	15104696	null
864369	Gli *aquiloni / Romain Gary ; traduzione di Giovanni Bogliolo. - Vicenza : Pozza, 2017. - 347 p. ; 18 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	21950	null	12/02/2018	12/02/2018	A1	BIBLIOTECA EUROPEA	RPSPOS	Richiesta di prestito intersistemico (immessa)	consegnato	Doc. consegnato a lettore	13/02/2018	22/02/2018	null	15/02/2018	D1	BIBLIOTECA ENNIO FLAIANO	RL	RITIRATO DAL LAVORO			72	15065073	629130
864575	*Lincoln nel Bardo / George Saunders ; traduzione di Cristiana Mennella. - Milano : Feltrinelli, 2017. - 347 p. ; 22 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	36869	null	14/02/2018	14/02/2018	R1	BIBLIOTECA COLLI PORTUENSI	PRE	Prenotazione	attivo	In corso/Inserito da utente	27/02/2018	null	null	27/02/2018	R1	BIBLIOTECA COLLI PORTUENSI	LP	IMPRENDITORE E LIBERO PROFESS.			64	15106333	null
864821	*Souvenir : per i Bastardi di Pizzofalcone / Maurizio de Giovanni. - Torino : Einaudi, 2017. - 328 p. ; 22 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	21947	null	12/02/2018	12/02/2018	A1	BIBLIOTECA EUROPEA	PRE	Prenotazione	attivo	In corso/Inserito da utente	13/02/2018	null	null	13/02/2018	A1	BIBLIOTECA EUROPEA	I	IMPIEGATO			62	15067283	null
864821	*Souvenir : per i Bastardi di Pizzofalcone / Maurizio de Giovanni. - Torino : Einaudi, 2017. - 328 p. ; 22 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	21947	null	12/02/2018	12/02/2018	A1	BIBLIOTECA EUROPEA	PRE	Prenotazione	attivo	In corso/Inserito da utente	23/02/2018	null	null	23/02/2018	A1	BIBLIOTECA EUROPEA	CA	CASALINGA			56	15101435	null
864821	*Souvenir : per i Bastardi di Pizzofalcone / Maurizio de Giovanni. - Torino : Einaudi, 2017. - 328 p. ; 22 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	21947	null	12/02/2018	12/02/2018	A1	BIBLIOTECA EUROPEA	PRE	Prenotazione	evaso	Evaso	13/02/2018	null	28/02/2018	28/02/2018	A1	BIBLIOTECA EUROPEA	LA	LAVORATORE AUTONOMO E COADIUV.			59	15065601	null
864821	*Souvenir : per i Bastardi di Pizzofalcone / Maurizio de Giovanni. - Torino : Einaudi, 2017. - 328 p. ; 22 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	21947	null	12/02/2018	12/02/2018	A1	BIBLIOTECA EUROPEA	RPE	Richiesta di prestito esterno	evaso	Evaso	13/02/2018	13/02/2018	13/02/2018	13/02/2018	A1	BIBLIOTECA EUROPEA	I	IMPIEGATO			56	15065316	null
864821	*Souvenir : per i Bastardi di Pizzofalcone / Maurizio de Giovanni. - Torino : Einaudi, 2017. - 328 p. ; 22 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	21947	null	12/02/2018	12/02/2018	A1	BIBLIOTECA EUROPEA	RPSPOS	Richiesta di prestito intersistemico (immessa)	respinta	Respinta	13/02/2018	28/02/2018	14/02/2018	14/02/2018	T2	BIBLIOTECA CORNELIA	LP	IMPRENDITORE E LIBERO PROFESS.			52	15064892	629106
864821	*Souvenir : per i Bastardi di Pizzofalcone / Maurizio de Giovanni. - Torino : Einaudi, 2017. - 328 p. ; 22 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	30296	null	02/02/2018	02/02/2018	Q2	BIBLIOTECA RENATO NICOLINI	PRE	Prenotazione	evaso	Evaso	05/02/2018	null	01/03/2018	01/03/2018	Q2	BIBLIOTECA RENATO NICOLINI	I	IMPIEGATO			53	15040319	null
864821	*Souvenir : per i Bastardi di Pizzofalcone / Maurizio de Giovanni. - Torino : Einaudi, 2017. - 328 p. ; 22 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	35804	null	14/02/2018	14/02/2018	T2	BIBLIOTECA CORNELIA	PRE	Prenotazione	attivo	In corso/Inserito da utente	15/02/2018	null	null	15/02/2018	T2	BIBLIOTECA CORNELIA	RL	RITIRATO DAL LAVORO			67	15072983	null
864821	*Souvenir : per i Bastardi di Pizzofalcone / Maurizio de Giovanni. - Torino : Einaudi, 2017. - 328 p. ; 22 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	35804	null	14/02/2018	14/02/2018	T2	BIBLIOTECA CORNELIA	PRE	Prenotazione	attivo	In corso/Inserito da utente	17/02/2018	null	null	17/02/2018	T2	BIBLIOTECA CORNELIA	CA	CASALINGA			61	15082849	null
864821	*Souvenir : per i Bastardi di Pizzofalcone / Maurizio de Giovanni. - Torino : Einaudi, 2017. - 328 p. ; 22 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	35804	null	14/02/2018	14/02/2018	T2	BIBLIOTECA CORNELIA	PRE	Prenotazione	evaso	Evaso	14/02/2018	null	14/02/2018	14/02/2018	T2	BIBLIOTECA CORNELIA	RL	RITIRATO DAL LAVORO			70	15070594	null
864821	*Souvenir : per i Bastardi di Pizzofalcone / Maurizio de Giovanni. - Torino : Einaudi, 2017. - 328 p. ; 22 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	40532	null	13/02/2018	13/02/2018	E1	BIBLIOTECA VACCHERIA NARDI	PRE	Prenotazione	attivo	In corso/Inserito da utente	15/02/2018	null	null	15/02/2018	E1	BIBLIOTECA VACCHERIA NARDI	I	IMPIEGATO			55	15074512	null
864821	*Souvenir : per i Bastardi di Pizzofalcone / Maurizio de Giovanni. - Torino : Einaudi, 2017. - 328 p. ; 22 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	40532	null	13/02/2018	13/02/2018	E1	BIBLIOTECA VACCHERIA NARDI	PRE	Prenotazione	attivo	In corso/Inserito da utente	16/02/2018	null	null	16/02/2018	E1	BIBLIOTECA VACCHERIA NARDI	I	IMPIEGATO			60	15077337	null
864821	*Souvenir : per i Bastardi di Pizzofalcone / Maurizio de Giovanni. - Torino : Einaudi, 2017. - 328 p. ; 22 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	40532	null	13/02/2018	13/02/2018	E1	BIBLIOTECA VACCHERIA NARDI	RPSPOS	Richiesta di prestito intersistemico (immessa)	restituito	Doc. rispedito a Bibl. prestante	14/02/2018	28/02/2018	null	23/02/2018	T2	BIBLIOTECA CORNELIA	LP	IMPRENDITORE E LIBERO PROFESS.			52	15069039	629454
864821	*Souvenir : per i Bastardi di Pizzofalcone / Maurizio de Giovanni. - Torino : Einaudi, 2017. - 328 p. ; 22 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	43842	null	19/02/2018	19/02/2018	T1	BIBLIOTECA VALLE AURELIA	PRE	Prenotazione	attivo	In corso/Inserito da utente	20/02/2018	null	null	20/02/2018	T1	BIBLIOTECA VALLE AURELIA	I	IMPIEGATO			68	15088617	null
864821	*Souvenir : per i Bastardi di Pizzofalcone / Maurizio de Giovanni. - Torino : Einaudi, 2017. - 328 p. ; 22 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	43842	null	19/02/2018	19/02/2018	T1	BIBLIOTECA VALLE AURELIA	PRE	Prenotazione	attivo	In corso/Inserito da utente	28/02/2018	null	null	28/02/2018	T1	BIBLIOTECA VALLE AURELIA	I	IMPIEGATO			63	15110903	null
864821	*Souvenir : per i Bastardi di Pizzofalcone / Maurizio de Giovanni. - Torino : Einaudi, 2017. - 328 p. ; 22 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	43842	null	19/02/2018	19/02/2018	T1	BIBLIOTECA VALLE AURELIA	PRE	Prenotazione	evaso	Evaso	20/02/2018	03/03/2018	02/03/2018	02/03/2018	T1	BIBLIOTECA VALLE AURELIA	I	IMPIEGATO			52	15087350	null
864821	*Souvenir : per i Bastardi di Pizzofalcone / Maurizio de Giovanni. - Torino : Einaudi, 2017. - 328 p. ; 22 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	49606	null	01/02/2018	01/02/2018	G1	BIBLIOTECA GIANNI RODARI	PRE	Prenotazione	attivo	In corso/Inserito da utente	01/02/2018	null	null	01/02/2018	G1	BIBLIOTECA GIANNI RODARI	I	IMPIEGATO			72	15029836	null
864821	*Souvenir : per i Bastardi di Pizzofalcone / Maurizio de Giovanni. - Torino : Einaudi, 2017. - 328 p. ; 22 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	49606	null	01/02/2018	01/02/2018	G1	BIBLIOTECA GIANNI RODARI	PRE	Prenotazione	attivo	In corso/Inserito da utente	20/02/2018	null	null	20/02/2018	G1	BIBLIOTECA GIANNI RODARI	S	STUDENTE			20	15088123	null
864821	*Souvenir : per i Bastardi di Pizzofalcone / Maurizio de Giovanni. - Torino : Einaudi, 2017. - 328 p. ; 22 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	50355	null	13/02/2018	13/02/2018	U1	BIBLIOTECA FRANCO BASAGLIA	PRE	Prenotazione	attivo	In corso/Inserito da utente	17/02/2018	null	null	17/02/2018	U1	BIBLIOTECA FRANCO BASAGLIA	LA	LAVORATORE AUTONOMO E COADIUV.			50	15082903	null
864821	*Souvenir : per i Bastardi di Pizzofalcone / Maurizio de Giovanni. - Torino : Einaudi, 2017. - 328 p. ; 22 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	50355	null	13/02/2018	13/02/2018	U1	BIBLIOTECA FRANCO BASAGLIA	PRE	Prenotazione	attivo	In corso/Inserito da utente	27/02/2018	null	null	27/02/2018	U1	BIBLIOTECA FRANCO BASAGLIA	CA	CASALINGA			75	15107691	null
864837	*Vite che sono la tua : il bello dei romanzi in 27 storie / Paolo Di Paolo. - Bari ; Roma : Laterza, 2017. - XII, 213 p. ; 21 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	43796	null	12/02/2018	12/02/2018	I1	BIBLIOTECA NELSON MANDELA	PRE	Prenotazione	attivo	In corso/Inserito da utente	16/02/2018	null	null	16/02/2018	I1	BIBLIOTECA NELSON MANDELA	I	IMPIEGATO			64	15076472	null
864837	*Vite che sono la tua : il bello dei romanzi in 27 storie / Paolo Di Paolo. - Bari ; Roma : Laterza, 2017. - XII, 213 p. ; 21 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	43796	null	12/02/2018	12/02/2018	I1	BIBLIOTECA NELSON MANDELA	PRE	Prenotazione	attivo	In corso/Inserito da utente	27/02/2018	null	null	27/02/2018	I1	BIBLIOTECA NELSON MANDELA	I	IMPIEGATO			52	15105900	null
865500	L'*uomo del labirinto / romanzo di Donato Carrisi. - Milano : Longanesi, 2017. - 390 p. ; 24 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	30295	null	02/02/2018	02/02/2018	Q2	BIBLIOTECA RENATO NICOLINI	PRE	Prenotazione	attivo	In corso/Inserito da utente	17/02/2018	null	null	17/02/2018	Q2	BIBLIOTECA RENATO NICOLINI	CA	CASALINGA	1163	 Iscritto n. i.	47	15082939	null
865500	L'*uomo del labirinto / romanzo di Donato Carrisi. - Milano : Longanesi, 2017. - 390 p. ; 24 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	30295	null	02/02/2018	02/02/2018	Q2	BIBLIOTECA RENATO NICOLINI	PRE	Prenotazione	notificato	Notificato	05/02/2018	05/03/2018	null	02/03/2018	Q2	BIBLIOTECA RENATO NICOLINI	S	STUDENTE	1164	AUTOREGISTRATO	54	15039898	null
865500	L'*uomo del labirinto / romanzo di Donato Carrisi. - Milano : Longanesi, 2017. - 390 p. ; 24 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	35808	null	16/02/2018	16/02/2018	T2	BIBLIOTECA CORNELIA	PRE	Prenotazione	attivo	In corso/Inserito da utente	17/02/2018	null	null	17/02/2018	T2	BIBLIOTECA CORNELIA	LP	IMPRENDITORE E LIBERO PROFESS.			52	15080015	null
865500	L'*uomo del labirinto / romanzo di Donato Carrisi. - Milano : Longanesi, 2017. - 390 p. ; 24 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	35808	null	16/02/2018	16/02/2018	T2	BIBLIOTECA CORNELIA	PRE	Prenotazione	evaso	Evaso	16/02/2018	20/02/2018	19/02/2018	19/02/2018	T2	BIBLIOTECA CORNELIA	LP	IMPRENDITORE E LIBERO PROFESS.			64	15076699	null
865500	L'*uomo del labirinto / romanzo di Donato Carrisi. - Milano : Longanesi, 2017. - 390 p. ; 24 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	49610	null	01/02/2018	01/02/2018	G1	BIBLIOTECA GIANNI RODARI	PRE	Prenotazione	attivo	In corso/Inserito da utente	01/02/2018	null	null	01/02/2018	G1	BIBLIOTECA GIANNI RODARI	S	STUDENTE			35	15029815	null
865500	L'*uomo del labirinto / romanzo di Donato Carrisi. - Milano : Longanesi, 2017. - 390 p. ; 24 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	49610	null	01/02/2018	01/02/2018	G1	BIBLIOTECA GIANNI RODARI	PRE	Prenotazione	attivo	In corso/Inserito da utente	17/02/2018	null	null	17/02/2018	G1	BIBLIOTECA GIANNI RODARI	OP	OPERAIO			65	15082955	null
865500	L'*uomo del labirinto / romanzo di Donato Carrisi. - Milano : Longanesi, 2017. - 390 p. ; 24 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	49610	null	01/02/2018	01/02/2018	G1	BIBLIOTECA GIANNI RODARI	PRE	Prenotazione	attivo	In corso/Inserito da utente	20/02/2018	null	null	20/02/2018	G1	BIBLIOTECA GIANNI RODARI	LA	LAVORATORE AUTONOMO E COADIUV.			68	15088658	null
865500	L'*uomo del labirinto / romanzo di Donato Carrisi. - Milano : Longanesi, 2017. - 390 p. ; 24 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	49610	null	01/02/2018	01/02/2018	G1	BIBLIOTECA GIANNI RODARI	RPSPOS	Richiesta di prestito intersistemico (immessa)	annullato	Annullato	20/02/2018	07/03/2018	20/02/2018	20/02/2018	F2	BIBLIOTECA PENAZZATO	LA	LAVORATORE AUTONOMO E COADIUV.			68	15088654	631182
865556	*4 3 2 1 / Paul Auster ; traduzione di Cristiana Mennella. - Torino : Einaudi, 2017. - 939 p. ; 22 cm.	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	32674	null	03/02/2018	03/02/2018	R2	BIBLIOTECA LONGHENA	PRE	Prenotazione	attivo	In corso/Inserito da utente	15/02/2018	null	null	15/02/2018	R2	BIBLIOTECA LONGHENA	RL	RITIRATO DAL LAVORO			76	15074381	null
865556	*4 3 2 1 / Paul Auster ; traduzione di Cristiana Mennella. - Torino : Einaudi, 2017. - 939 p. ; 22 cm.	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	32674	null	03/02/2018	03/02/2018	R2	BIBLIOTECA LONGHENA	PRE	Prenotazione	attivo	In corso/Inserito da utente	23/02/2018	null	null	23/02/2018	R2	BIBLIOTECA LONGHENA	RL	RITIRATO DAL LAVORO			70	15100562	null
865556	*4 3 2 1 / Paul Auster ; traduzione di Cristiana Mennella. - Torino : Einaudi, 2017. - 939 p. ; 22 cm.	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	32674	null	03/02/2018	03/02/2018	R2	BIBLIOTECA LONGHENA	PRE	Prenotazione	evaso	Evaso	05/02/2018	16/02/2018	15/02/2018	15/02/2018	R2	BIBLIOTECA LONGHENA	RL	RITIRATO DAL LAVORO			76	15040771	null
865556	*4 3 2 1 / Paul Auster ; traduzione di Cristiana Mennella. - Torino : Einaudi, 2017. - 939 p. ; 22 cm.	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	32674	null	03/02/2018	03/02/2018	R2	BIBLIOTECA LONGHENA	PRE	Prenotazione	evaso	Evaso	15/02/2018	null	01/03/2018	01/03/2018	R2	BIBLIOTECA LONGHENA	NO	NON OCCUPATO			72	15074378	null
865556	*4 3 2 1 / Paul Auster ; traduzione di Cristiana Mennella. - Torino : Einaudi, 2017. - 939 p. ; 22 cm.	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	32674	null	03/02/2018	03/02/2018	R2	BIBLIOTECA LONGHENA	PRE	Prenotazione	scaduto	Scaduto	03/02/2018	13/02/2018	14/02/2018	14/02/2018	R2	BIBLIOTECA LONGHENA	RL	RITIRATO DAL LAVORO			76	15038900	null
865556	*4 3 2 1 / Paul Auster ; traduzione di Cristiana Mennella. - Torino : Einaudi, 2017. - 939 p. ; 22 cm.	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	35771	null	14/02/2018	14/02/2018	T2	BIBLIOTECA CORNELIA	PRE	Prenotazione	attivo	In corso/Inserito da utente	15/02/2018	null	null	15/02/2018	T2	BIBLIOTECA CORNELIA	I	IMPIEGATO			58	15072819	null
865556	*4 3 2 1 / Paul Auster ; traduzione di Cristiana Mennella. - Torino : Einaudi, 2017. - 939 p. ; 22 cm.	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	35771	null	14/02/2018	14/02/2018	T2	BIBLIOTECA CORNELIA	PRE	Prenotazione	evaso	Evaso	14/02/2018	17/02/2018	15/02/2018	15/02/2018	T2	BIBLIOTECA CORNELIA	I	IMPIEGATO			65	15070184	null
865556	*4 3 2 1 / Paul Auster ; traduzione di Cristiana Mennella. - Torino : Einaudi, 2017. - 939 p. ; 22 cm.	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	38148	null	03/02/2018	03/02/2018	B3	BIBLIOTECA FLAMINIA	PRE	Prenotazione	annullato	Annullato	05/02/2018	09/02/2018	09/02/2018	09/02/2018	B3	BIBLIOTECA FLAMINIA	LP	IMPRENDITORE E LIBERO PROFESS.			52	15039445	null
865894	*Questa nostra Italia : luoghi del cuore e della memoria / Corrado Augias. - Torino : Einaudi, 2017. - 342 p. : ill. ; 22 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	32672	null	02/02/2018	02/02/2018	R2	BIBLIOTECA LONGHENA	PRE	Prenotazione	evaso	Evaso	03/02/2018	13/02/2018	12/02/2018	12/02/2018	R2	BIBLIOTECA LONGHENA	NO	NON OCCUPATO			47	15036007	null
865894	*Questa nostra Italia : luoghi del cuore e della memoria / Corrado Augias. - Torino : Einaudi, 2017. - 342 p. : ill. ; 22 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	35800	null	15/02/2018	15/02/2018	T2	BIBLIOTECA CORNELIA	PRE	Prenotazione	attivo	In corso/Inserito da utente	15/02/2018	null	null	15/02/2018	T2	BIBLIOTECA CORNELIA	I	IMPIEGATO			58	15075882	null
865894	*Questa nostra Italia : luoghi del cuore e della memoria / Corrado Augias. - Torino : Einaudi, 2017. - 342 p. : ill. ; 22 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	35800	null	15/02/2018	15/02/2018	T2	BIBLIOTECA CORNELIA	PRE	Prenotazione	attivo	In corso/Inserito da utente	21/02/2018	null	null	21/02/2018	T2	BIBLIOTECA CORNELIA	CA	CASALINGA			67	15092213	null
865894	*Questa nostra Italia : luoghi del cuore e della memoria / Corrado Augias. - Torino : Einaudi, 2017. - 342 p. : ill. ; 22 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	43754	null	07/02/2018	07/02/2018	I1	BIBLIOTECA NELSON MANDELA	PRE	Prenotazione	annullato	Annullato	15/02/2018	null	16/02/2018	16/02/2018	I1	BIBLIOTECA NELSON MANDELA	RL	RITIRATO DAL LAVORO			70	15074231	null
865894	*Questa nostra Italia : luoghi del cuore e della memoria / Corrado Augias. - Torino : Einaudi, 2017. - 342 p. : ill. ; 22 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	43754	null	07/02/2018	07/02/2018	I1	BIBLIOTECA NELSON MANDELA	PRE	Prenotazione	evaso	Evaso	16/02/2018	28/02/2018	28/02/2018	28/02/2018	I1	BIBLIOTECA NELSON MANDELA	I	IMPIEGATO			64	15076465	null
865970	*Tre donne : una storia d'amore e disamore / Dacia Maraini. - [Milano] : Rizzoli, 2017. - 207 p. ; 24 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	21965	null	12/02/2018	12/02/2018	A1	BIBLIOTECA EUROPEA	PRE	Prenotazione	attivo	In corso/Inserito da utente	27/02/2018	null	null	27/02/2018	A1	BIBLIOTECA EUROPEA	LP	IMPRENDITORE E LIBERO PROFESS.			59	15107232	null
865970	*Tre donne : una storia d'amore e disamore / Dacia Maraini. - [Milano] : Rizzoli, 2017. - 207 p. ; 24 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	21965	null	12/02/2018	12/02/2018	A1	BIBLIOTECA EUROPEA	PRE	Prenotazione	notificato	Notificato	13/02/2018	05/03/2018	null	02/03/2018	A1	BIBLIOTECA EUROPEA	I	IMPIEGATO			62	15067280	null
865970	*Tre donne : una storia d'amore e disamore / Dacia Maraini. - [Milano] : Rizzoli, 2017. - 207 p. ; 24 cm	Si	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	U	Uniche	2017									ITA	ITALIANO					IT	ITALIA	   	21965	null	12/02/2018	12/02/2018	A1	BIBLIOTECA EUROPEA	RPSPOS	Richiesta di prestito intersistemico (immessa)	respinta	Respinta	13/02/2018	28/02/2018	13/02/2018	13/02/2018	Q2	BIBLIOTECA RENATO NICOLINI	I	IMPIEGATO			62	15066937	629274
