Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;Marca;Modello;TipoPersona;AnnoNascita;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag;
3579839;9;01/12/2017 12:00:00;;VIA APPIA NUOVA;da specificare;;;;PALO ACEA 168;Scontro laterale fra veicoli in marcia;;;;;;;;;;1;0;0;1;;;0;1;Motociclo a solo;In marcia / fermata / arresto;Honda;SH;Conducente;1966;M;Rimandato;0;NON DECEDUTO;Non accertato;
3579839;9;01/12/2017 12:00:00;;VIA APPIA NUOVA;da specificare;;;;PALO ACEA 168;Scontro laterale fra veicoli in marcia;;;;;;;;;;1;0;0;1;;;0;2;Motociclo a solo;In marcia / fermata / arresto;Piaggio;Vespa;Conducente;1996;M;Illeso;0;;;
3579910;12;01/12/2017 12:00:00;Strada Urbana;VIALE CESARE PAVESE;da specificare;;;;pross. alberatura n.1;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Due carreggiate;Asciutto;Strada pavimentata dissestata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;1;12,46786;41,81839;-1;1;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Fiat;Ducato;Conducente;1987;M;Illeso;0;;Non accertato;Inesploso
3579916;7;01/12/2017 10:15:00;Strada Urbana;VIA CARLO FADDA;all'intersezione con;VIALE PALMIRO TOGLIATTI;VIALE PALMIRO TOGLIATTI;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;1;;;0;1;Autovettura privata;In marcia / fermata / arresto;Ford;Focus;Conducente;1967;F;Illeso;0;;;
3579916;7;01/12/2017 10:15:00;Strada Urbana;VIA CARLO FADDA;all'intersezione con;VIALE PALMIRO TOGLIATTI;VIALE PALMIRO TOGLIATTI;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;1;;;0;2;Velocipede;In marcia / fermata / arresto;Liberati;(ignoto);Conducente;1946;M;Rimandato;0;NON DECEDUTO;Esente;
3579937;12;01/12/2017 12:00:00;Strada Urbana;VIA CRISTOFORO COLOMBO;in prossimità;;del civico n.;708;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;3;12,47197;41,83635;-1;1;Autovettura privata;In marcia / fermata / arresto;Renault;Twingo;Conducente;1989;F;Illeso;0;;Non accertato;Inesploso
3579937;12;01/12/2017 12:00:00;Strada Urbana;VIA CRISTOFORO COLOMBO;in prossimità;;del civico n.;708;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;3;12,47197;41,83635;-1;2;Autovettura privata;In marcia / fermata / arresto;Opel;Meriva;Conducente;1967;F;Illeso;0;;Non accertato;Inesploso
3579937;12;01/12/2017 12:00:00;Strada Urbana;VIA CRISTOFORO COLOMBO;in prossimità;;del civico n.;708;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;3;12,47197;41,83635;-1;2;Autovettura privata;In marcia / fermata / arresto;Opel;Meriva;Passeggero;2009;F;Illeso;0;;Non accertato;Inesistente
3579977;18;01/12/2017 15:40:00;Strada Urbana;VIA GIOVANNI SENZATERRA;da specificare;;;;in prossimità di Via Gaetano Mazzoni;Tamponamento;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;3;12,39463;41,90874;-1;1;Autovettura privata;In marcia / fermata / arresto;Fiat;500;Conducente;1972;M;Illeso;0;;Esente;Inesistente
3579977;18;01/12/2017 15:40:00;Strada Urbana;VIA GIOVANNI SENZATERRA;da specificare;;;;in prossimità di Via Gaetano Mazzoni;Tamponamento;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;3;12,39463;41,90874;-1;2;Autovettura privata;In marcia / fermata / arresto;Fiat;500;Conducente;1992;M;Illeso;0;;Non accertato;Inesploso
3579977;18;01/12/2017 15:40:00;Strada Urbana;VIA GIOVANNI SENZATERRA;da specificare;;;;in prossimità di Via Gaetano Mazzoni;Tamponamento;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;3;12,39463;41,90874;-1;2;Autovettura privata;In marcia / fermata / arresto;Fiat;500;Passeggero;1991;F;Illeso;0;;Non accertato;Inesploso
3580084;6;01/12/2017 17:40:00;Strada Urbana;VIA TOR DE' SCHIAVI;all'intersezione semaforizzata con;VIA FEDERICO DELPINO;VIA FEDERICO DELPINO;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Intenso;Sufficiente;Sufficiente;0;0;0;2;12,56067;41,89067;-1;1;Autovettura privata;In marcia / fermata / arresto;BMW;120 D;Conducente;1981;M;Illeso;0;;Non accertato;Inesploso
3580084;6;01/12/2017 17:40:00;Strada Urbana;VIA TOR DE' SCHIAVI;all'intersezione semaforizzata con;VIA FEDERICO DELPINO;VIA FEDERICO DELPINO;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Intenso;Sufficiente;Sufficiente;0;0;0;2;12,56067;41,89067;-1;2;Autovettura privata;In marcia / fermata / arresto;Mitsubishi;Space Star;Conducente;1957;M;Illeso;0;;Non accertato;Inesploso
